Word,2002-2008,2009-2015,2016-2019,2020-2023
algorithm,0.0034998399704166123,0.0034930562517410412,0.003376850935801519,0.0
also,0.00399303835529441,0.0039340662953314684,0.0038379072262962164,0.003609570179560539
analysis,0.003436117906392834,0.003335232445704791,0.0031636106245992767,0.0034123560153209278
base,0.0038121011530501013,0.003826114906864866,0.00383465660765643,0.003857533125176503
cluster,0.003907340687643918,0.0039367205379415675,0.003945351340398241,0.003962095913642642
cryptocurrency,0.004677819300538175,0.004895416054287372,0.0053268017863943,0.005916021817188459
data,0.008609820184879356,0.008638519619310277,0.008635443556365207,0.008721602268139778
distribution,0.004313374949959883,0.00427299137273113,0.004148825403543403,0.0037396292499779866
document,0.007367500053959834,0.00712856265515951,0.007446828827438362,0.007654820697960694
emotion,0.005162932586375327,0.005342980341789497,0.005249116419083947,0.0033701527821075232
factor,0.005199230123969068,0.005474736171076828,0.006192748488404909,0.007830553922854337
index,0.0061813980125364765,0.006064071236517075,0.005093488879471783,0.0052578565397342816
information,0.004407517038215398,0.004325141787189519,0.004361559559239819,0.004700087697142151
input,0.0,0.0,0.0,0.003738231446155597
label,0.006823987546607655,0.007438124065397413,0.007940206260397388,0.005076270198740336
latent,0.0,0.0,0.0,0.0033575896421344084
matrix,0.004257646513195784,0.004316519172470493,0.004412240852181945,0.004595733008122467
method,0.003454823267457346,0.0034596082700017764,0.003455139048059466,0.003466162670090855
model,0.009294269802563933,0.009974516986815712,0.011950302228102266,0.010383307026747049
number,0.005303382711811349,0.0053746646087638695,0.0054850039607145,0.0056305399637893785
one,0.004672095749501513,0.004660128036948693,0.004648507213572477,0.004241830154771642
recipe,0.004199216272227923,0.004368927562850058,0.00441222350504377,0.0
result,0.005745939055736943,0.005890635596202244,0.006235070591682672,0.005885386059292722
search,0.006265272628809394,0.006082339042227603,0.005084371208893859,0.00595340751285335
set,0.003709973553594136,0.0037521125344554284,0.0038040018256703593,0.0038448789162509557
term,0.0055663516627968545,0.005637471641616358,0.005756354683175323,0.005666869374734954
time,0.0034670573130188764,0.0033990797918163704,0.0032143332960698,0.003460449945184407
topic,0.004531731853187808,0.004583126714710563,0.004747000714401302,0.004685163518391708
use,0.008005897261839501,0.008074419239524134,0.008150286683045396,0.008236776199904268
user,0.003884741574222475,0.0038469593211813286,0.003783666793496833,0.0037223907607794103
value,0.004723998756748245,0.004801435730476801,0.004922507814211217,0.005058391328731572
word,0.005217127036929905,0.005306269879880567,0.005481973376781073,0.005715773419922238
