n_topics,alpha,beta,coherence_score,perplexity_score
12,0.1,0.1,0.42875795180974463,-7.467482298693692
12,0.1,0.30000000000000004,0.45507143824669694,-7.48674198909902
12,0.1,0.5000000000000001,0.44785493120549,-7.520802137475866
12,0.1,0.7000000000000001,0.4496650058547567,-7.565266054443456
12,0.1,0.9000000000000001,0.44259227044740435,-7.60220427009182
12,0.1,auto,0.42475014734765537,-7.462632696043739
12,0.30000000000000004,0.1,0.42975198273614046,-7.468208720945267
12,0.30000000000000004,0.30000000000000004,0.4570526099744527,-7.487213204291274
12,0.30000000000000004,0.5000000000000001,0.44485664204894776,-7.522328791845584
12,0.30000000000000004,0.7000000000000001,0.4496139601773739,-7.566458531436624
12,0.30000000000000004,0.9000000000000001,0.4418655501956233,-7.6040296617736125
12,0.30000000000000004,auto,0.4252376504021571,-7.462829523275206
12,0.5000000000000001,0.1,0.4297519827361405,-7.469001913942417
12,0.5000000000000001,0.30000000000000004,0.44147972024542304,-7.488215187355354
12,0.5000000000000001,0.5000000000000001,0.44555560842515324,-7.523737687400243
12,0.5000000000000001,0.7000000000000001,0.4503766250388223,-7.567523461684765
12,0.5000000000000001,0.9000000000000001,0.4419056688591155,-7.605695901044777
12,0.5000000000000001,auto,0.42523765040215705,-7.46330222420775
12,0.7000000000000001,0.1,0.430785009507886,-7.469727516761468
12,0.7000000000000001,0.30000000000000004,0.4409262179844755,-7.489127586527415
12,0.7000000000000001,0.5000000000000001,0.4422114386112905,-7.524979152513658
12,0.7000000000000001,0.7000000000000001,0.4503766250388223,-7.568589349651745
12,0.7000000000000001,0.9000000000000001,0.4419056688591155,-7.607181145107794
12,0.7000000000000001,auto,0.42523765040215705,-7.46396621137897
12,0.9000000000000001,0.1,0.430785009507886,-7.470448146859304
12,0.9000000000000001,0.30000000000000004,0.43871737378814696,-7.489995374758021
12,0.9000000000000001,0.5000000000000001,0.4422114386112905,-7.5261406088403175
12,0.9000000000000001,0.7000000000000001,0.4500423347804356,-7.56969955853476
12,0.9000000000000001,0.9000000000000001,0.4419056688591155,-7.608576824636166
12,0.9000000000000001,auto,0.4275609572644608,-7.464471633873286
12,symmetric,0.1,0.42875795180974463,-7.467472967634934
12,symmetric,0.30000000000000004,0.45507143824669694,-7.48707108264486
12,symmetric,0.5000000000000001,0.44785493120549,-7.520693648421184
12,symmetric,0.7000000000000001,0.4496650058547567,-7.565177386213525
12,symmetric,0.9000000000000001,0.44259227044740435,-7.602067589779669
12,symmetric,auto,0.42475014734765537,-7.4626374199205205
