Word,2002-2008,2009-2015,2016-2019,2020-2023
acm,0.0040059620865103215,0.003957442776744778,0.0,0.0
approach,0.00414418820529812,0.004166899443741282,0.004140356736139801,0.00411163748828151
ask,0.0,0.0,0.0,0.004436091436831297
audio,0.0,0.0,0.0046775547886702094,0.0042980092714145785
base,0.0076825476775862255,0.008439601684792488,0.008239859432340114,0.008118943334779954
bid,0.0,0.0,0.0,0.004562981270578593
cluster,0.0052389451364668466,0.005237035773104254,0.005160639711839922,0.005095656856439435
conference,0.0038013361120783212,0.004003945042313454,0.0,0.0
data,0.03099789870864161,0.029967132634487897,0.022701579675866494,0.017919444551902874
discovery,0.005111179604420877,0.0050247009320547814,0.004226133206262799,0.0
feature,0.0042543644233712175,0.004474820679786703,0.004922523458244359,0.005296755527610298
function,0.004270206274517049,0.004116846922446619,0.0039983521624457,0.0
ieee,0.004964140351512696,0.00539327097533926,0.005041971604769725,0.004794328739581821
international,0.0,0.003989764049434489,0.0,0.0
lag,0.005674893267140901,0.005136252273544928,0.004955983460954742,0.005057416554237952
layer,0.0,0.0,0.004106029908562164,0.004720898917603304
learn,0.005641861224947023,0.00569438084164567,0.005902782702843603,0.006066835525363443
level,0.004296437924609203,0.00458223573556416,0.005253385684491064,0.005955448375387588
measure,0.0038308373216713568,0.0038475596831195366,0.0,0.0
mining,0.008849069259804833,0.008919210129249849,0.008920324833340171,0.008905170923536026
model,0.006078851489823908,0.006344536681750941,0.006833041738423231,0.007307301125508829
network,0.01123879895225988,0.008555391218896143,0.008442876728601263,0.007827528365356422
order,0.007450455552573033,0.007790233387697953,0.008503549089467627,0.009216094205029295
output,0.004034849564085922,0.0,0.0039008624471103155,0.0041928170346449195
page,0.007389042680081485,0.007338584253255188,0.006894228984193681,0.006545123926837239
pattern,0.00575400964641923,0.005785811108231683,0.005778005268900851,0.005761721361929337
prediction,0.010734573428461241,0.01105034617483251,0.011561774859433747,0.012017735156687729
price,0.004501033296885343,0.004669481408390714,0.005042459909627244,0.005411456454301182
rate,0.003990458983574437,0.004005909823465934,0.0040338185643442334,0.004054332471022941
representation,0.004619084605418679,0.004859549579833631,0.004680200518152828,0.004292689880445936
see,0.0,0.0,0.0,0.004026157417876272
series,0.02863212776589831,0.028730660863973106,0.02850317490567919,0.028281752309341386
set,0.004265776105481252,0.0042210747317729495,0.004207003091173286,0.004190071637081735
similarity,0.004466527111238141,0.004806227808981999,0.004272941055733161,0.0
step,0.0,0.0,0.003908713405578255,0.00412490638952648
time,0.03485821771906896,0.03468810561562237,0.03296785050845182,0.031616898718430965
use,0.007572553077344951,0.007624888943068773,0.0077201507562679895,0.007765567348219122
