,Lonzo Ball,Kentavious Caldwell-Pope,Tyson Chandler,Josh Hart,Brandon Ingram,LeBron James,Kyle Kuzma,JaVale McGee,Rajon Rondo,Lance Stephenson,Moritz Wagner
0,0.005561495694247159,0.009191628988687094,0.010325207730908415,0.00886234828404018,0.009620665182798973,0.011822951015455899,0.008687991187686012,0.01058221858301204,0.004480714343843006,0.007644492145224567,0.007982601149257643
