,Lonzo Ball,Kentavious Caldwell-Pope,Tyson Chandler,Josh Hart,Brandon Ingram,LeBron James,Kyle Kuzma,JaVale McGee,Rajon Rondo,Lance Stephenson,Moritz Wagner
0,0.010999099370356856,0.01496780398576806,0.017845790935611294,0.015183485842168479,0.01468739776524208,0.02226646407484731,0.014461413503329672,0.023034897238490053,0.010561915795448731,0.014348087042697823,0.014959742851958422
